iteration,utility,type,mean,std
101,health,subjective,0.4557142857142859,0.07891483396933788
102,health,subjective,0.4553571428571427,0.09915137365644096
103,health,subjective,0.46464285714285725,0.09616299407033577
104,health,subjective,0.44249999999999995,0.08673425870238967
105,health,subjective,0.45214285714285707,0.09572761101272759
106,health,subjective,0.4653571428571429,0.08942203878467637
107,health,subjective,0.4714285714285713,0.08159756899139899
108,health,subjective,0.4628571428571429,0.0942099262502717
109,health,subjective,0.45035714285714284,0.08673425870238967
110,health,subjective,0.44785714285714284,0.0848798670871644
111,health,subjective,0.45428571428571407,0.09286813121797143
112,health,subjective,0.4557142857142856,0.08438251100355633
113,health,subjective,0.44785714285714284,0.09387084048775504
114,health,subjective,0.4507142857142857,0.07706014083897361
115,health,subjective,0.4550000000000003,0.0820060973342836
116,health,subjective,0.4478571428571426,0.08984396905474624
117,health,subjective,0.4567857142857142,0.08575817328811454
118,health,subjective,0.45571428571428596,0.0798787346225387
119,health,subjective,0.44750000000000006,0.08769366323417314
120,health,subjective,0.44857142857142857,0.0866496581949757
121,health,subjective,0.452857142857143,0.08063523309525764
122,health,subjective,0.47535714285714264,0.08974098215169601
123,health,subjective,0.4524999999999999,0.08763546365368258
124,health,subjective,0.45785714285714263,0.09138670916629453
125,health,subjective,0.44500000000000006,0.08181923829456028
126,health,subjective,0.45571428571428557,0.08254868693253524
127,health,subjective,0.4685714285714285,0.09206807596688929
128,health,subjective,0.45928571428571435,0.09035361370860652
129,health,subjective,0.45214285714285707,0.09370764349283142
130,health,subjective,0.45678571428571424,0.08839484124757321
131,health,subjective,0.4592857142857143,0.08806595394871938
132,health,subjective,0.46071428571428563,0.08957097288560321
133,health,subjective,0.45285714285714285,0.08819042476600375
134,health,subjective,0.44714285714285723,0.08260429400312735
135,health,subjective,0.45857142857142863,0.08401894830018634
136,health,subjective,0.4753571428571427,0.09671847954612542
137,health,subjective,0.46750000000000014,0.08705718856954116
138,health,subjective,0.45928571428571435,0.09676133061321976
139,health,subjective,0.44999999999999996,0.09006800152084637
140,health,subjective,0.46714285714285714,0.09404189253210721
141,health,subjective,0.4589285714285715,0.09785649113443039
142,health,subjective,0.46107142857142847,0.0870571885695412
143,health,subjective,0.46107142857142847,0.08979781711814419
144,health,subjective,0.47535714285714303,0.08386319642301807
145,health,subjective,0.467142857142857,0.09044673706053724
146,health,subjective,0.46035714285714285,0.09352711600691761
147,health,subjective,0.4646428571428571,0.09955192983912402
148,health,subjective,0.4542857142857143,0.08631929337154737
149,health,subjective,0.47249999999999986,0.08613808918337618
150,health,subjective,0.45214285714285707,0.09038184303841346
151,health,subjective,0.45714285714285713,0.09832785641383003
152,health,subjective,0.4785714285714284,0.08571428571428576
153,health,subjective,0.47285714285714286,0.090790181973918
154,health,subjective,0.4578571428571432,0.0911071358570866
155,health,subjective,0.4557142857142856,0.07826563871892715
156,health,subjective,0.46928571428571414,0.08792099886157076
157,health,subjective,0.47035714285714275,0.07970849313310986
158,health,subjective,0.4785714285714283,0.08935711430854862
159,health,subjective,0.46821428571428586,0.09270523288402671
160,health,subjective,0.46750000000000014,0.08646914631998005
161,health,subjective,0.472857142857143,0.08647283400240888
162,health,subjective,0.47142857142857136,0.10114144470361638
163,health,subjective,0.4782142857142857,0.09844388746688051
164,health,subjective,0.48178571428571415,0.08985461613526781
165,health,subjective,0.46892857142857136,0.08416077301383176
166,health,subjective,0.47142857142857125,0.0917516612761795
167,health,subjective,0.46321428571428575,0.0889930919125932
168,health,subjective,0.46749999999999986,0.10190719567632235
169,health,subjective,0.47178571428571425,0.08925642376699541
170,health,subjective,0.4610714285714284,0.07678073073528865
171,health,subjective,0.4760714285714285,0.09272724430680923
172,health,subjective,0.49392857142857144,0.08807102305549094
173,health,subjective,0.45285714285714285,0.08554745669474208
174,health,subjective,0.4667857142857145,0.08664008946233157
175,health,subjective,0.4667857142857141,0.08766456827368878
176,health,subjective,0.46357142857142847,0.0904890341760948
177,health,subjective,0.47785714285714287,0.09144252125722227
178,health,subjective,0.46928571428571425,0.08128747173595997
179,health,subjective,0.4707142857142859,0.0850240062138515
180,health,subjective,0.47714285714285715,0.07994258143524399
181,health,subjective,0.47750000000000015,0.08815787670134642
182,health,subjective,0.473214285714286,0.08591865516942433
183,health,subjective,0.4703571428571426,0.09341248769379207
184,health,subjective,0.4717857142857143,0.08319129050763985
185,health,subjective,0.45750000000000013,0.09512277244032946
186,health,subjective,0.48535714285714276,0.1002668633076303
187,health,subjective,0.4810714285714285,0.07815718724703026
188,health,subjective,0.48,0.08038808927919099
189,health,subjective,0.4721428571428572,0.08261973376962228
190,health,subjective,0.4775000000000001,0.08044122585047131
191,health,subjective,0.4767857142857146,0.08782737590969951
192,health,subjective,0.47928571428571454,0.082866378795588
193,health,subjective,0.4732142857142858,0.10502368537523293
194,health,subjective,0.48285714285714304,0.07993619904878732
195,health,subjective,0.4835714285714286,0.0934623136971938
196,health,subjective,0.47964285714285715,0.09343979290408973
197,health,subjective,0.4839285714285714,0.09454172494249323
198,health,subjective,0.47642857142857137,0.09038184303841347
199,health,subjective,0.49892857142857144,0.08135570047636488
200,health,subjective,0.47392857142857137,0.08658118167597488
201,health,subjective,0.4778571428571429,0.09255169542763989
202,health,subjective,0.48928571428571405,0.09576491198422804
203,health,subjective,0.48464285714285743,0.07614014334483109
204,health,subjective,0.4703571428571431,0.08879220755476784
205,health,subjective,0.47964285714285715,0.08101004598826249
206,health,subjective,0.4724999999999999,0.09752746865810238
207,health,subjective,0.4689285714285715,0.0988008458610408
208,health,subjective,0.4871428571428571,0.07994258143524399
209,health,subjective,0.4957142857142856,0.08148494289356378
210,health,subjective,0.4846428571428571,0.09080914612751387
211,health,subjective,0.4832142857142857,0.08503525679363345
212,health,subjective,0.4850000000000002,0.0814692880658668
213,health,subjective,0.4925000000000002,0.08164366953726541
214,health,subjective,0.4910714285714284,0.09521391061977338
215,health,subjective,0.4782142857142855,0.09173706325967826
216,health,subjective,0.48249999999999993,0.0908428504032527
217,health,subjective,0.4785714285714286,0.08065421279025868
218,health,subjective,0.4800000000000001,0.09412865706910223
219,health,subjective,0.49071428571428555,0.09538054822442484
220,health,subjective,0.46750000000000014,0.09314447303593947
221,health,subjective,0.4817857142857144,0.0746582349162926
222,health,subjective,0.4739285714285715,0.09908445686300515
223,health,subjective,0.48107142857142876,0.0897068638877284
224,health,subjective,0.4832142857142857,0.08637468804397432
225,health,subjective,0.4864285714285713,0.08701102440120413
226,health,subjective,0.4885714285714286,0.09792229322378065
227,health,subjective,0.47464285714285714,0.08679306259307659
228,health,subjective,0.48464285714285715,0.08575222374697358
229,health,subjective,0.4935714285714283,0.09110713585708659
230,health,subjective,0.48928571428571416,0.07977967108460243
231,health,subjective,0.4810714285714285,0.09575891816516761
232,health,subjective,0.4932142857142857,0.08248299144400029
233,health,subjective,0.4989285714285711,0.08488512645851186
234,health,subjective,0.4967857142857145,0.08254482393938266
235,health,subjective,0.46642857142857147,0.09540729018480806
236,health,subjective,0.49607142857142866,0.08833710362894531
237,health,subjective,0.47678571428571437,0.08753643556268677
238,health,subjective,0.48321428571428576,0.0948219330091506
239,health,subjective,0.4949999999999999,0.09189334989596386
240,health,subjective,0.4875,0.08621505503266653
241,health,subjective,0.47464285714285703,0.08996810659384602
242,health,subjective,0.5046428571428572,0.0955188569907342
243,health,subjective,0.5035714285714287,0.09469338273973464
244,health,subjective,0.4889285714285713,0.09431479529874887
245,health,subjective,0.5010714285714285,0.0922307166948236
246,health,subjective,0.49214285714285677,0.09892019046500394
247,health,subjective,0.49464285714285716,0.0920812363168124
248,health,subjective,0.5017857142857141,0.09012109200675386
249,health,subjective,0.49392857142857155,0.08979213524034502
250,health,subjective,0.4975,0.078450393789415
251,health,subjective,0.47214285714285703,0.08323497596857822
252,health,subjective,0.5153571428571427,0.08693402964434628
253,health,subjective,0.49107142857142866,0.08997944776674376
254,health,subjective,0.5071428571428568,0.09049185328085667
255,health,subjective,0.49642857142857144,0.08928571428571426
256,health,subjective,0.5125,0.0729087702235486
257,health,subjective,0.5035714285714286,0.08942845732534936
258,health,subjective,0.4885714285714286,0.08373914794144485
259,health,subjective,0.48892857142857143,0.08401515290926598
260,health,subjective,0.5092857142857143,0.09114072993487173
261,health,subjective,0.5,0.09091372900969896
262,health,subjective,0.49428571428571433,0.09059328262704061
263,health,subjective,0.5085714285714285,0.08483477338633141
264,health,subjective,0.4932142857142856,0.09184822773889274
265,health,subjective,0.5085714285714286,0.09135041302141812
266,health,subjective,0.4967857142857144,0.09204244251697041
267,health,subjective,0.5103571428571428,0.08781575680284914
268,health,subjective,0.49892857142857144,0.07150977527012425
269,health,subjective,0.5078571428571428,0.08520383722316163
270,health,subjective,0.5025,0.0953317248092262
271,health,subjective,0.49785714285714283,0.08687018229190364
272,health,subjective,0.49892857142857155,0.09111763533689705
273,health,subjective,0.5082142857142856,0.09946989596898971
274,health,subjective,0.5003571428571426,0.07881374970686997
275,health,subjective,0.5071428571428569,0.08329931278350432
276,health,subjective,0.5064285714285717,0.09654490337323322
277,health,subjective,0.49035714285714294,0.0972655475216887
278,health,subjective,0.5010714285714284,0.08072613693020039
279,health,subjective,0.5042857142857142,0.0906720936751136
280,health,subjective,0.49571428571428583,0.08939707341235432
281,health,subjective,0.514285714285714,0.08630747123996126
282,health,subjective,0.5135714285714285,0.08817596044274198
283,health,subjective,0.502142857142857,0.09620609255602247
284,health,subjective,0.49035714285714255,0.09187044449347442
285,health,subjective,0.5067857142857144,0.09685026840332406
286,health,subjective,0.5049999999999999,0.0860143557073766
287,health,subjective,0.5150000000000001,0.08302015983347365
288,health,subjective,0.5067857142857141,0.09539057733811013
289,health,subjective,0.5032142857142855,0.08661653115536179
290,health,subjective,0.4914285714285714,0.086177320753461
291,health,subjective,0.514642857142857,0.0907866696589048
292,health,subjective,0.5092857142857141,0.09484412561284596
293,health,subjective,0.5078571428571427,0.08742051783634956
294,health,subjective,0.49928571428571417,0.09202650461155423
295,health,subjective,0.5014285714285713,0.08111468323759079
296,health,subjective,0.4996428571428568,0.08428798423093462
297,health,subjective,0.4978571428571427,0.10048606360880022
298,health,subjective,0.5024999999999998,0.08560335083084882
299,health,subjective,0.49428571428571416,0.07621800098053863
300,health,subjective,0.5117857142857142,0.09436346902119633
301,health,subjective,0.5114285714285711,0.08494896427039149
302,health,subjective,0.5167857142857144,0.09954680470276588
303,health,subjective,0.5035714285714287,0.08214285714285714
304,health,subjective,0.49250000000000016,0.08796088532375497
305,health,subjective,0.5214285714285714,0.0889278542713481
306,health,subjective,0.5267857142857141,0.08212344491119217
307,health,subjective,0.5075,0.08810577478815111
308,health,subjective,0.5089285714285715,0.08335671440702719
309,health,subjective,0.5099999999999997,0.09833823347643227
310,health,subjective,0.5042857142857142,0.08455767262643889
311,health,subjective,0.5214285714285715,0.08835226340609274
312,health,subjective,0.5160714285714285,0.08855054477298172
313,health,subjective,0.5178571428571428,0.09549815683657813
314,health,subjective,0.505357142857143,0.0784699019382851
315,health,subjective,0.5228571428571429,0.08489489299800586
316,health,subjective,0.5014285714285711,0.09160139915159923
317,health,subjective,0.49999999999999983,0.0864551316922157
318,health,subjective,0.5135714285714286,0.08701102440120413
319,health,subjective,0.5110714285714286,0.09349983629801233
320,health,subjective,0.5164285714285713,0.08517988169103057
321,health,subjective,0.5342857142857145,0.09174053918858471
322,health,subjective,0.5157142857142858,0.08954533682408464
323,health,subjective,0.510357142857143,0.08101634377817646
324,health,subjective,0.519642857142857,0.09427150867011082
325,health,subjective,0.5060714285714285,0.08034603097774995
326,health,subjective,0.5078571428571428,0.0914146194711832
327,health,subjective,0.5146428571428568,0.09176486700435266
328,health,subjective,0.5128571428571428,0.08026105366050142
329,health,subjective,0.5182142857142857,0.08682244960321055
330,health,subjective,0.5107142857142857,0.08608550566567107
331,health,subjective,0.5250000000000002,0.0898553258957794
332,health,subjective,0.5171428571428575,0.08120269423498463
333,health,subjective,0.5192857142857145,0.0916709955687808
334,health,subjective,0.5114285714285717,0.08343395285970769
335,health,subjective,0.5175,0.07734348909974548
336,health,subjective,0.5149999999999999,0.07908597749749757
337,health,subjective,0.5128571428571427,0.08322578093502575
338,health,subjective,0.5125,0.10042956207599192
339,health,subjective,0.5282142857142857,0.08679306259307659
340,health,subjective,0.5260714285714285,0.08434244458861546
341,health,subjective,0.5132142857142855,0.09128546277631347
342,health,subjective,0.5267857142857144,0.08071349557135374
343,health,subjective,0.5214285714285716,0.07759128922285873
344,health,subjective,0.5232142857142855,0.08840638424633257
345,health,subjective,0.5210714285714286,0.0798747425022198
346,health,subjective,0.5260714285714285,0.08976372045656351
347,health,subjective,0.5182142857142855,0.09098315049210695
348,health,subjective,0.5135714285714288,0.09473109094609192
349,health,subjective,0.5139285714285717,0.08688119380357692
350,health,subjective,0.5228571428571429,0.08322578093502578
351,health,subjective,0.5146428571428571,0.08316062034106171
352,health,subjective,0.5292857142857144,0.0848738559779832
353,health,subjective,0.5214285714285714,0.08481672919312801
354,health,subjective,0.5235714285714287,0.07713293586995354
355,health,subjective,0.5221428571428569,0.08860886305694764
356,health,subjective,0.5289285714285713,0.081079294772564
357,health,subjective,0.5139285714285714,0.08658707425806364
358,health,subjective,0.5121428571428571,0.08722186114286078
359,health,subjective,0.5167857142857142,0.08607883785536731
360,health,subjective,0.5314285714285713,0.08500900312463913
361,health,subjective,0.5185714285714285,0.08182859138068392
362,health,subjective,0.5257142857142857,0.09064395473837314
363,health,subjective,0.5267857142857141,0.08212344491119224
364,health,subjective,0.5339285714285713,0.08381451216215241
365,health,subjective,0.525357142857143,0.0794263553133804
366,health,subjective,0.529642857142857,0.08018712172036052
367,health,subjective,0.5189285714285715,0.08681657299697322
368,health,subjective,0.5260714285714284,0.07740283573353003
369,health,subjective,0.5142857142857143,0.09258200997725519
370,health,subjective,0.5292857142857144,0.09467721748237053
371,health,subjective,0.542142857142857,0.09694044037238453
372,health,subjective,0.5199999999999999,0.08897374068011432
373,health,subjective,0.5335714285714285,0.07210748779369841
374,health,subjective,0.5292857142857141,0.07960040508562703
375,health,subjective,0.5296428571428572,0.08907904652954168
376,health,subjective,0.5349999999999998,0.08481372145436597
377,health,subjective,0.547142857142857,0.08673205278091738
378,health,subjective,0.5182142857142855,0.08041585156965925
379,health,subjective,0.5235714285714284,0.08910266951267913
380,health,subjective,0.5360714285714286,0.07717839789760356
381,health,subjective,0.5378571428571428,0.08265677744228152
382,health,subjective,0.5324999999999998,0.08822151503055085
383,health,subjective,0.5482142857142855,0.07748847840623976
384,health,subjective,0.5446428571428573,0.08782737590969954
385,health,subjective,0.5346428571428572,0.07684051200840793
386,health,subjective,0.5407142857142857,0.09422346429891974
387,health,subjective,0.5360714285714284,0.07832672934964315
388,health,subjective,0.5353571428571428,0.08104782538723664
389,health,subjective,0.5235714285714286,0.08394300787694332
390,health,subjective,0.5396428571428569,0.09352711600691761
391,health,subjective,0.5278571428571429,0.07735750560527006
392,health,subjective,0.5392857142857141,0.08999716548824391
393,health,subjective,0.5332142857142859,0.08500525193858818
394,health,subjective,0.5310714285714286,0.07670760146458096
395,health,subjective,0.5275,0.08876347267673035
396,health,subjective,0.5324999999999999,0.08587707755262512
397,health,subjective,0.5482142857142854,0.08118619944049504
398,health,subjective,0.5385714285714286,0.08859446704979229
399,health,subjective,0.5335714285714288,0.07935003825725966
400,health,subjective,0.534642857142857,0.0842819309078228
401,health,subjective,0.537142857142857,0.0829802041797578
402,health,subjective,0.5357142857142857,0.08586296628693792
403,health,subjective,0.5557142857142856,0.08501500467804585
404,health,subjective,0.5453571428571429,0.07573702488727369
405,health,subjective,0.5425000000000003,0.09295256086536062
406,health,subjective,0.5239285714285713,0.0764410870927302
407,health,subjective,0.5478571428571427,0.07876923153576335
408,health,subjective,0.542142857142857,0.08517389175524796
409,health,subjective,0.5339285714285712,0.08335671440702719
410,health,subjective,0.5332142857142859,0.08838906918290522
411,health,subjective,0.5617857142857143,0.07967648233158076
412,health,subjective,0.5571428571428574,0.08096988606253315
413,health,subjective,0.5314285714285714,0.08708428945216101
414,health,subjective,0.5439285714285713,0.08833132779137738
415,health,subjective,0.5528571428571426,0.08740592610554132
416,health,subjective,0.5464285714285714,0.1009521001793041
417,health,subjective,0.5392857142857143,0.0781645308151403
418,health,subjective,0.5467857142857141,0.08758305096493575
419,health,subjective,0.541785714285714,0.07809188073503347
420,health,subjective,0.5382142857142854,0.07877489888205219
421,health,subjective,0.5339285714285711,0.08577007113230595
422,health,subjective,0.5492857142857139,0.08295868162611346
423,health,subjective,0.5271428571428569,0.09008499388049589
424,health,subjective,0.5492857142857143,0.08265060464981241
425,health,subjective,0.5542857142857142,0.07187006416060153
426,health,subjective,0.5371428571428569,0.08555342047575915
427,health,subjective,0.5399999999999999,0.09466374432588186
428,health,subjective,0.5299999999999999,0.088311831550686
429,health,subjective,0.5453571428571427,0.08876347267673033
430,health,subjective,0.5442857142857142,0.09437225465664997
431,health,subjective,0.5439285714285712,0.088907054195459
432,health,subjective,0.5614285714285716,0.08646693363503127
433,health,subjective,0.5435714285714286,0.07768657594226082
434,health,subjective,0.5514285714285714,0.08516490606165075
435,health,subjective,0.552142857142857,0.08841287652086594
436,health,subjective,0.5585714285714284,0.08057826718698503
437,health,subjective,0.549642857142857,0.08804784761360016
438,health,subjective,0.5421428571428573,0.07992024085273508
439,health,subjective,0.5264285714285715,0.08713407449887504
440,health,subjective,0.5517857142857143,0.09263365963816389
441,health,subjective,0.5464285714285713,0.0768479813976786
442,health,subjective,0.5503571428571429,0.08632150984096891
443,health,subjective,0.5407142857142855,0.08864340393523082
444,health,subjective,0.544642857142857,0.07830718553314535
445,health,subjective,0.5385714285714286,0.08355616466222719
446,health,subjective,0.5475000000000001,0.08497523648879435
447,health,subjective,0.5503571428571429,0.08632150984096892
448,health,subjective,0.544285714285714,0.08362330502232704
449,health,subjective,0.5578571428571428,0.09074240284161199
450,health,subjective,0.5514285714285713,0.07698396334461417
451,health,subjective,0.5539285714285712,0.08871172644111525
452,health,subjective,0.5521428571428572,0.080720606579303
453,health,subjective,0.5525,0.07499234654827336
454,health,subjective,0.5553571428571427,0.09277125148471818
455,health,subjective,0.5507142857142856,0.08178181525328507
456,health,subjective,0.5392857142857143,0.08740884464657438
457,health,subjective,0.5567857142857142,0.08377189022480473
458,health,subjective,0.5478571428571429,0.09370764349283142
459,health,subjective,0.5424999999999996,0.08012983724135807
460,health,subjective,0.5625000000000001,0.09026251397214365
461,health,subjective,0.5446428571428572,0.09440671348490216
462,health,subjective,0.5496428571428571,0.08235918718810736
463,health,subjective,0.559642857142857,0.07302763664727015
464,health,subjective,0.5546428571428571,0.07700632759582762
465,health,subjective,0.5375,0.0844210475255201
466,health,subjective,0.5671428571428572,0.0817974102678723
467,health,subjective,0.5750000000000001,0.07750905147932394
468,health,subjective,0.5503571428571429,0.08468052205983696
469,health,subjective,0.5660714285714286,0.08724452500218652
470,health,subjective,0.5639285714285716,0.07813107119267139
471,health,subjective,0.5442857142857144,0.08098878733176211
472,health,subjective,0.5539285714285713,0.08443917627378845
473,health,subjective,0.5614285714285714,0.08661432223556638
474,health,subjective,0.5549999999999998,0.08472946142076589
475,health,subjective,0.5703571428571425,0.0706123001946227
476,health,subjective,0.5721428571428571,0.07985637617827726
477,health,subjective,0.5567857142857141,0.08617362042494708
478,health,subjective,0.5789285714285712,0.08455993527115088
479,health,subjective,0.5564285714285712,0.07876275406923905
480,health,subjective,0.5642857142857143,0.08206518066482898
481,health,subjective,0.5499999999999999,0.08421304373251139
482,health,subjective,0.5510714285714284,0.0786128137761009
483,health,subjective,0.5599999999999999,0.08358668969326129
484,health,subjective,0.5782142857142857,0.07435007514098015
485,health,subjective,0.5671428571428571,0.08257340580924818
486,health,subjective,0.5514285714285712,0.08054660205148824
487,health,subjective,0.5592857142857139,0.07613427987069012
488,health,subjective,0.5664285714285714,0.08376046995170586
489,health,subjective,0.5628571428571426,0.08035634920242991
490,health,subjective,0.5550000000000002,0.08305702491514555
491,health,subjective,0.554642857142857,0.08135570047636492
492,health,subjective,0.562142857142857,0.07686789622064436
493,health,subjective,0.5817857142857144,0.07148123058908973
494,health,subjective,0.5710714285714285,0.07945846688165885
495,health,subjective,0.5703571428571427,0.06915211714851864
496,health,subjective,0.5567857142857142,0.07285976886023829
497,health,subjective,0.5703571428571427,0.08578196732628222
498,health,subjective,0.5614285714285713,0.08361720358092509
499,health,subjective,0.5646428571428572,0.07571007400684833
500,health,subjective,0.5624999999999999,0.0816561668940977
501,health,subjective,0.5796428571428571,0.07740283573353006
502,health,subjective,0.5664285714285711,0.07354368408903482
503,health,subjective,0.5800000000000001,0.07611752459861269
504,health,subjective,0.5689285714285713,0.08780994667287913
505,health,subjective,0.5514285714285714,0.0831951234834625
506,health,subjective,0.5592857142857142,0.07893099543789074
507,health,subjective,0.5625000000000001,0.08487310455940103
508,health,subjective,0.5667857142857141,0.08596021267577984
509,health,subjective,0.5596428571428572,0.08222899210653832
510,health,subjective,0.552142857142857,0.08695823534247668
511,health,subjective,0.569285714285714,0.07228416147400481
512,health,subjective,0.5582142857142857,0.07996411822862574
513,health,subjective,0.5739285714285715,0.08425165776846584
514,health,subjective,0.5767857142857143,0.07377831521469144
515,health,subjective,0.5789285714285717,0.07829415361184974
516,health,subjective,0.5578571428571428,0.07538675789093284
517,health,subjective,0.5560714285714288,0.07941993144169844
518,health,subjective,0.5703571428571427,0.08593053079347863
519,health,subjective,0.5800000000000001,0.07628491171327419
520,health,subjective,0.5564285714285715,0.08648168379866955
521,health,subjective,0.570714285714286,0.08405841020701389
522,health,subjective,0.5607142857142858,0.09536449944870493
523,health,subjective,0.5674999999999998,0.08614401207470271
524,health,subjective,0.5800000000000002,0.07987873462253868
525,health,subjective,0.5760714285714283,0.0865517127478818
526,health,subjective,0.5775000000000001,0.08284713609524273
527,health,subjective,0.5571428571428573,0.08496698038121661
528,health,subjective,0.5517857142857143,0.0776529103755675
529,health,subjective,0.5599999999999998,0.09061580706364605
530,health,subjective,0.5760714285714286,0.08476483074136494
531,health,subjective,0.5667857142857144,0.06937310394540819
532,health,subjective,0.5789285714285717,0.08257572282456876
533,health,subjective,0.5707142857142855,0.07491151242551143
534,health,subjective,0.5678571428571428,0.08899954138840792
535,health,subjective,0.5614285714285715,0.08482875908173439
536,health,subjective,0.5642857142857141,0.07905694150420951
537,health,subjective,0.5696428571428575,0.08577007113230595
538,health,subjective,0.5785714285714283,0.07474446263020122
539,health,subjective,0.5682142857142858,0.08316062034106168
540,health,subjective,0.5846428571428575,0.08446334188539409
