iteration,utility,type,mean,std
51,health,subjective,0.07531428571428572,0.014799448417741376
52,health,subjective,0.07360000000000001,0.012526673581618072
53,health,subjective,0.07388571428571426,0.01388594943951384
54,health,subjective,0.07302857142857146,0.014080352500225704
55,health,subjective,0.07411428571428572,0.014867139494021506
56,health,subjective,0.07200000000000005,0.014066895571532768
57,health,subjective,0.07462857142857142,0.012975833109976378
58,health,subjective,0.07497142857142858,0.015655057212496236
59,health,subjective,0.0718857142857143,0.012627924999615672
60,health,subjective,0.07405714285714286,0.013374846937899696
61,health,subjective,0.07348571428571432,0.014411333408544991
62,health,subjective,0.07462857142857146,0.013781265011098307
63,health,subjective,0.07160000000000002,0.014779025402127667
64,health,subjective,0.07417142857142861,0.011958567930098304
65,health,subjective,0.07274285714285714,0.01380576631967489
66,health,subjective,0.07217142857142857,0.014470913825283309
67,health,subjective,0.07194285714285714,0.014367650738903075
68,health,subjective,0.07222857142857142,0.01412527045072492
69,health,subjective,0.07657142857142857,0.013030576286847296
70,health,subjective,0.07120000000000001,0.01348426142294968
71,health,subjective,0.07582857142857141,0.013373259947845674
72,health,subjective,0.07337142857142859,0.01214120997231482
73,health,subjective,0.07365714285714287,0.013947891362832875
74,health,subjective,0.07251428571428571,0.014981784858654876
75,health,subjective,0.07617142857142861,0.015011397030800518
76,health,subjective,0.07382857142857144,0.014012938627553888
77,health,subjective,0.07365714285714287,0.014064458026949951
78,health,subjective,0.07445714285714287,0.014215943909023063
79,health,subjective,0.07405714285714286,0.01418064216616787
80,health,subjective,0.07171428571428574,0.014282856857085701
81,health,subjective,0.07405714285714281,0.013640755260675005
82,health,subjective,0.07371428571428573,0.012764747373536391
83,health,subjective,0.07400000000000001,0.015234225699163748
84,health,subjective,0.07342857142857145,0.013214092662682492
85,health,subjective,0.07388571428571429,0.012047660455415396
86,health,subjective,0.07502857142857142,0.014538450075996585
87,health,subjective,0.07400000000000002,0.015594347484565937
88,health,subjective,0.07314285714285716,0.01479106183490833
89,health,subjective,0.07354285714285712,0.014694827633683679
90,health,subjective,0.0734857142857143,0.013279291842441551
91,health,subjective,0.07354285714285712,0.014694827633683679
92,health,subjective,0.07491428571428575,0.012952535013089376
93,health,subjective,0.07222857142857142,0.014263296696523611
94,health,subjective,0.07194285714285717,0.014990500393276282
95,health,subjective,0.07194285714285713,0.013787779267991539
96,health,subjective,0.0739428571428572,0.013347964761165133
97,health,subjective,0.07360000000000005,0.015964859369686838
98,health,subjective,0.07377142857142865,0.01409229055410172
99,health,subjective,0.07205714285714286,0.013226936029734704
100,health,subjective,0.07360000000000001,0.014394556794362322
101,health,subjective,0.07337142857142859,0.013515705150464246
102,health,subjective,0.07211428571428573,0.01422340698013134
103,health,subjective,0.07537142857142859,0.014198476492000034
104,health,subjective,0.07400000000000002,0.014554612145085754
105,health,subjective,0.07565714285714285,0.012522502195028352
106,health,subjective,0.0741142857142857,0.013289983952939443
107,health,subjective,0.07508571428571433,0.016757964904937066
108,health,subjective,0.07411428571428572,0.013653556014340543
109,health,subjective,0.07245714285714287,0.01404087327942887
110,health,subjective,0.07342857142857141,0.013912261513074117
111,health,subjective,0.0743428571428572,0.01592830877425985
112,health,subjective,0.07651428571428574,0.013806712357489348
113,health,subjective,0.07377142857142859,0.013858644984857891
114,health,subjective,0.07262857142857143,0.015081709425117353
115,health,subjective,0.07582857142857144,0.013829397850158168
116,health,subjective,0.07354285714285716,0.014628013382213048
117,health,subjective,0.07325714285714288,0.013794527160864802
118,health,subjective,0.07325714285714288,0.014487263935144233
119,health,subjective,0.07422857142857144,0.014691271877810826
120,health,subjective,0.07594285714285717,0.013432704531121355
121,health,subjective,0.0745714285714286,0.012345370114553314
122,health,subjective,0.07548571428571435,0.013062987125962476
123,health,subjective,0.07440000000000004,0.01368997845886113
124,health,subjective,0.0746857142857143,0.01268146647027602
125,health,subjective,0.07382857142857144,0.013872421621067213
126,health,subjective,0.07640000000000001,0.0139890336058103
127,health,subjective,0.07382857142857144,0.01365893592532906
128,health,subjective,0.07497142857142863,0.015841665548386598
129,health,subjective,0.07445714285714286,0.014284685677254477
130,health,subjective,0.07440000000000002,0.01303007510119789
131,health,subjective,0.07485714285714291,0.013018040857022307
132,health,subjective,0.07514285714285716,0.013699396679699268
133,health,subjective,0.07725714285714287,0.01582516724610982
134,health,subjective,0.07365714285714288,0.014180066491885216
135,health,subjective,0.07445714285714286,0.015490984870075181
136,health,subjective,0.07480000000000003,0.013596998468299494
137,health,subjective,0.07714285714285717,0.01491198668651416
138,health,subjective,0.07394285714285716,0.014519684035467025
139,health,subjective,0.07542857142857148,0.013376799897965294
140,health,subjective,0.07720000000000003,0.01258427914632591
141,health,subjective,0.07645714285714288,0.012974826490130018
142,health,subjective,0.07451428571428571,0.01300348461932024
143,health,subjective,0.07497142857142858,0.012759118388071184
144,health,subjective,0.07462857142857143,0.011480453663794417
145,health,subjective,0.07428571428571433,0.014410880243335419
146,health,subjective,0.07531428571428571,0.01306511166646282
147,health,subjective,0.07714285714285718,0.011724734016390397
148,health,subjective,0.0752,0.013943793879540178
149,health,subjective,0.0774857142857143,0.012264300274556631
150,health,subjective,0.07377142857142856,0.014092290554101721
151,health,subjective,0.07542857142857141,0.012067835475395935
152,health,subjective,0.07605714285714284,0.014083019156822472
153,health,subjective,0.07537142857142859,0.013047980530272393
154,health,subjective,0.0742857142857143,0.01298036193325777
155,health,subjective,0.07560000000000003,0.015137033920764254
156,health,subjective,0.07485714285714287,0.014624553019508263
157,health,subjective,0.07645714285714289,0.01227654142614096
158,health,subjective,0.07731428571428572,0.015257356873833365
159,health,subjective,0.07765714285714291,0.013452137376640185
160,health,subjective,0.07542857142857146,0.01567006765805953
161,health,subjective,0.07462857142857143,0.014270162964045232
162,health,subjective,0.07520000000000004,0.012512067644266236
163,health,subjective,0.07577142857142855,0.012716564803757472
164,health,subjective,0.07554285714285719,0.013070109223034093
165,health,subjective,0.07622857142857148,0.01379073927662757
166,health,subjective,0.07714285714285717,0.012992933715316658
167,health,subjective,0.0782285714285714,0.01377830296709509
168,health,subjective,0.07497142857142858,0.015059717860598064
169,health,subjective,0.07605714285714285,0.014916256027487298
170,health,subjective,0.07782857142857147,0.013898289426385964
171,health,subjective,0.07617142857142857,0.012096347905589572
172,health,subjective,0.07554285714285715,0.01442401625407983
173,health,subjective,0.07697142857142855,0.01475691467117178
174,health,subjective,0.0741714285714286,0.014158980708154023
175,health,subjective,0.07914285714285714,0.013555629902030243
176,health,subjective,0.07817142857142859,0.0151159869417941
177,health,subjective,0.07388571428571429,0.015359740644068873
178,health,subjective,0.07702857142857142,0.013266006888868644
179,health,subjective,0.07902857142857143,0.016082542189134966
180,health,subjective,0.07668571428571429,0.01359903958193447
181,health,subjective,0.0765714285714286,0.012674898864467907
182,health,subjective,0.07582857142857144,0.015265915081163865
183,health,subjective,0.07685714285714285,0.013189358728667193
184,health,subjective,0.07525714285714286,0.013499629624548965
185,health,subjective,0.07685714285714287,0.014351278119856412
186,health,subjective,0.07715897794788733,0.013660407649938896
187,health,subjective,0.07459548430765897,0.01338546407270401
188,health,subjective,0.07503862918647129,0.012609993292001007
189,health,subjective,0.07560629743699407,0.014074045084257749
190,health,subjective,0.07491723783367535,0.014207792039772543
191,health,subjective,0.0766841658639998,0.01395217600873754
192,health,subjective,0.07651505575649781,0.014655183702088345
193,health,subjective,0.07567661962573789,0.014494371357116913
194,health,subjective,0.07309532111873446,0.013597916826001859
195,health,subjective,0.07670803647744161,0.013845935910181354
196,health,subjective,0.07821268239680648,0.013154721247156912
197,health,subjective,0.07640778607674907,0.01480444080828372
198,health,subjective,0.07827811920000832,0.013230966297124242
199,health,subjective,0.07816276713779018,0.01617926023205798
200,health,subjective,0.07806910281549556,0.014156741497402932
201,health,subjective,0.08045552441592807,0.013752846259536752
202,health,subjective,0.07656764953922339,0.015905443456449293
203,health,subjective,0.07857607319877238,0.01584040743321171
204,health,subjective,0.07966378097316715,0.014931322062273569
205,health,subjective,0.07900890467325734,0.015097009376165737
206,health,subjective,0.08018512737134978,0.014079422262245915
207,health,subjective,0.07831064823380576,0.013891184087047752
208,health,subjective,0.07976551676425327,0.015587641047842963
209,health,subjective,0.08144785433339444,0.01696682031767266
210,health,subjective,0.07998379148115475,0.015257489309781904
211,health,subjective,0.08102655477646088,0.014227653318706438
212,health,subjective,0.08133133225288866,0.013894401175431942
213,health,subjective,0.07999195970640038,0.013309469965911277
214,health,subjective,0.07912220735744455,0.01592058980708461
215,health,subjective,0.08289059262275172,0.013076321047430874
216,health,subjective,0.08298822028095765,0.01468605972037862
217,health,subjective,0.0824130859762655,0.015153505508838403
218,health,subjective,0.08231160222607131,0.015596417847761807
219,health,subjective,0.08130057204479352,0.014276538949227842
220,health,subjective,0.08112993496474187,0.014415787169867975
221,health,subjective,0.08225113347777283,0.015659559450496695
222,health,subjective,0.08057429076446951,0.015756172695909263
223,health,subjective,0.08180129031344173,0.01450029439043062
224,health,subjective,0.08400963520805925,0.01571018081225924
225,health,subjective,0.08153722929204058,0.015560656538095666
226,health,subjective,0.08470237219922624,0.014458799399189056
227,health,subjective,0.0842595547888931,0.01804745947253806
228,health,subjective,0.08304238166118628,0.014207576010276883
229,health,subjective,0.0828629796716658,0.014762674426080192
230,health,subjective,0.0826518424000799,0.015081815181685257
231,health,subjective,0.08351866126603856,0.014734950764405093
232,health,subjective,0.0848572538714389,0.013951661430413277
233,health,subjective,0.08522986242598529,0.01622705167251351
234,health,subjective,0.08685114185376414,0.014331197130306974
235,health,subjective,0.08265274086663901,0.015096025289652464
236,health,subjective,0.08730443400711053,0.01647479582125681
237,health,subjective,0.08469075655353527,0.016353495831783055
238,health,subjective,0.08205044265895096,0.018549450231521068
239,health,subjective,0.08349165092232727,0.016142866330293448
240,health,subjective,0.08387510825992091,0.01670113164027504
241,health,subjective,0.0863046429712713,0.015729421130745283
242,health,subjective,0.0861299696925667,0.01608765317159375
243,health,subjective,0.08603199438968114,0.014829354149528727
244,health,subjective,0.08632971115682392,0.016957544162274348
245,health,subjective,0.08597137724949373,0.014001153846303835
246,health,subjective,0.08550683616341434,0.015586424805781974
247,health,subjective,0.08839643296946262,0.016215742829595307
248,health,subjective,0.08874962295092319,0.01435918915442476
249,health,subjective,0.08597176402855161,0.015248074239623054
250,health,subjective,0.08387529412928725,0.015851201684119583
251,health,subjective,0.08595235489414259,0.015261764653242964
252,health,subjective,0.08917909271765105,0.014181453804261598
253,health,subjective,0.08588144842328232,0.014579464700811123
254,health,subjective,0.0877927786432239,0.01618757075151308
255,health,subjective,0.08651180584189631,0.01590979644249948
256,health,subjective,0.08682879548177029,0.01696442487786264
257,health,subjective,0.08565998713502392,0.017830021205168915
258,health,subjective,0.08982021113828209,0.014619524452158384
259,health,subjective,0.0874879464449586,0.017685784484641125
260,health,subjective,0.08811749331959502,0.015640987818186656
261,health,subjective,0.08944642104274375,0.01750028667253675
262,health,subjective,0.08896401077601604,0.015647393306907852
263,health,subjective,0.089204415947602,0.017199930348806295
264,health,subjective,0.08837619075716888,0.01568462544638581
265,health,subjective,0.09047337277200468,0.0188320549304492
266,health,subjective,0.08858722404985012,0.017625230137698282
267,health,subjective,0.08818897663011144,0.016098930139759014
268,health,subjective,0.08955708593131037,0.01814681889991569
269,health,subjective,0.086181112812953,0.016414784392020692
270,health,subjective,0.08978611252464017,0.015156908567932831
271,health,subjective,0.09213583646393327,0.01751202604389075
272,health,subjective,0.08807440027850091,0.018206865489065194
273,health,subjective,0.08957244869194302,0.017193370673035516
274,health,subjective,0.08867480503344236,0.017286515713519933
275,health,subjective,0.0884900283542135,0.016118601591670934
276,health,subjective,0.08945996988601156,0.017632308730178445
277,health,subjective,0.09036849487543686,0.017146682518937223
278,health,subjective,0.09189987146479688,0.015097813347622701
279,health,subjective,0.09000900959412465,0.017548179537331923
280,health,subjective,0.08952047414079406,0.016372022543574245
281,health,subjective,0.09186361282079945,0.01763514659422788
282,health,subjective,0.09260008908461329,0.015433972418939021
283,health,subjective,0.09194299572938118,0.018720013638415866
284,health,subjective,0.08816987840562476,0.015720611160554246
285,health,subjective,0.08915504286119498,0.016631455556088155
286,health,subjective,0.09234399621542089,0.017466675302352967
287,health,subjective,0.09161590870185005,0.01805265614391515
288,health,subjective,0.09288098151167067,0.01614639740573199
289,health,subjective,0.09488234856091425,0.0150360700472128
290,health,subjective,0.09256761798700656,0.016846354303416772
291,health,subjective,0.09181402488560296,0.015339587078955722
292,health,subjective,0.08858701357852052,0.017795103187188643
293,health,subjective,0.0928542460181276,0.01714931294739514
294,health,subjective,0.09412704580567226,0.01597924339140226
295,health,subjective,0.09236733085395228,0.018240136940110136
296,health,subjective,0.0925932230041464,0.017872320448374664
297,health,subjective,0.09287843026473847,0.01595223764485453
298,health,subjective,0.09570793146318536,0.016522224922566414
299,health,subjective,0.09164531732068447,0.018890800826331895
300,health,subjective,0.09243164286972431,0.016096897189497573
301,health,subjective,0.09519403913148855,0.016112264953528715
302,health,subjective,0.09550632505307367,0.015502390835033198
303,health,subjective,0.09482570565050383,0.016191392858157936
304,health,subjective,0.09397750879271234,0.01567448243116847
305,health,subjective,0.09524946713486868,0.017880209649600912
306,health,subjective,0.09521986751545591,0.01840585588468606
307,health,subjective,0.09353875983721792,0.019078944586188813
308,health,subjective,0.09550959121423844,0.016879805711582048
309,health,subjective,0.09556887237683837,0.01664629572178353
310,health,subjective,0.09416427268332624,0.019579243582191534
311,health,subjective,0.09205613280908499,0.017893637262975496
312,health,subjective,0.09245555939121929,0.016292983179910982
313,health,subjective,0.0980934134950599,0.01777110674714871
314,health,subjective,0.09780709023860497,0.01720364348965128
315,health,subjective,0.09620298056281452,0.017684866137606756
316,health,subjective,0.10092106200217918,0.014533238331105671
317,health,subjective,0.09820195982448786,0.017552181630612534
318,health,subjective,0.09820810682917237,0.015210149209646305
319,health,subjective,0.09695362450376989,0.019498612879237983
320,health,subjective,0.09821048562064899,0.01750878973984706
321,health,subjective,0.09581030955257161,0.01795756673619091
322,health,subjective,0.09588957135737353,0.018127459419141408
323,health,subjective,0.09898923694905294,0.018781553763467525
324,health,subjective,0.09982962773934156,0.018584781466025074
325,health,subjective,0.09440676882286562,0.015319066408963685
326,health,subjective,0.09900670358147703,0.017892745622888853
327,health,subjective,0.1002707641341929,0.015754546947514787
328,health,subjective,0.09593807018240144,0.01584098022237636
329,health,subjective,0.09846411280601151,0.018527278731171923
330,health,subjective,0.10140880920701269,0.018646656353679847
331,health,subjective,0.09773311875697681,0.017752018805592903
332,health,subjective,0.09905251130481972,0.016759455590766636
333,health,subjective,0.09841954741579034,0.018216441083133326
334,health,subjective,0.09764872084873512,0.01668715426848173
335,health,subjective,0.10051834937681528,0.016709703336591365
336,health,subjective,0.10052035051306288,0.016594120282585074
337,health,subjective,0.0995486809697899,0.01742502153362511
338,health,subjective,0.10009480434029343,0.01776362553965047
339,health,subjective,0.09934057104650944,0.017240376500135907
340,health,subjective,0.1023061485285159,0.01859283697922754
341,health,subjective,0.10019000082025792,0.016035648541698387
342,health,subjective,0.10220018293770654,0.019167188334222308
343,health,subjective,0.1005362045853948,0.01839844379661864
344,health,subjective,0.10187942536769969,0.018415519501327863
345,health,subjective,0.09967474465012824,0.017997353266695652
346,health,subjective,0.10080226023548144,0.01801846349337119
347,health,subjective,0.09944105061848102,0.017604704478597653
348,health,subjective,0.10113239968161801,0.017110132714656726
349,health,subjective,0.10471936607325259,0.01881349946943236
350,health,subjective,0.10338806799066769,0.016386205323538537
351,health,subjective,0.10147238187111679,0.018391979809197583
352,health,subjective,0.10105387798483426,0.017766616477740492
353,health,subjective,0.1011783061423273,0.017985284308688638
354,health,subjective,0.10201096702282822,0.017995388422825522
355,health,subjective,0.10335060743810369,0.0175291662704314
356,health,subjective,0.10248027146088994,0.018623416089356103
357,health,subjective,0.10256264391751962,0.017179686726897493
358,health,subjective,0.10271254243079841,0.01691267643715604
359,health,subjective,0.1038267123062746,0.018298821159416567
360,health,subjective,0.10152413994308178,0.01880764660434964
361,health,subjective,0.10163208221539481,0.017963321514941885
362,health,subjective,0.10167223611911064,0.018135000499430506
363,health,subjective,0.10393348958159006,0.02011727786516589
364,health,subjective,0.10404617619337227,0.016874566795935818
365,health,subjective,0.09955500855010695,0.019614722221752163
366,health,subjective,0.10148981600649133,0.016667245329449836
367,health,subjective,0.10305472983800834,0.018620846235116433
368,health,subjective,0.10444083170950243,0.017271685206432113
369,health,subjective,0.1017216751287554,0.0189991581563236
370,health,subjective,0.10441632216821507,0.020413162401148544
371,health,subjective,0.10803471447899604,0.020493408043979106
372,health,subjective,0.10663425962148708,0.01758325912809151
373,health,subjective,0.10258265424575325,0.01626668735303154
374,health,subjective,0.10683479072285332,0.020295929914993183
375,health,subjective,0.10353218094012773,0.018972813491724062
376,health,subjective,0.10426030285641881,0.01933548821295452
377,health,subjective,0.10359980045925209,0.018992320381210237
378,health,subjective,0.10507815163233765,0.020806210558915232
379,health,subjective,0.10329986527689218,0.019072879815312832
380,health,subjective,0.10332739402978787,0.02122999126244299
381,health,subjective,0.10557775003241165,0.01717585939982406
382,health,subjective,0.10513562853171327,0.019809732846235304
383,health,subjective,0.10639090688894746,0.017551277113864495
384,health,subjective,0.10332150127520916,0.0180928584352018
385,health,subjective,0.10237719316916336,0.01958870944906563
386,health,subjective,0.10499962965332171,0.018946512107216863
387,health,subjective,0.10943745761438388,0.01718302435040957
388,health,subjective,0.10708266599300881,0.018731474194631625
389,health,subjective,0.10355196790683509,0.01736296713145925
390,health,subjective,0.10491401564197264,0.02066049849961908
391,health,subjective,0.10679461900740074,0.01711891188056548
392,health,subjective,0.10476304960741593,0.019120664334826468
393,health,subjective,0.10927565677579185,0.02012733518447197
394,health,subjective,0.10996689515067887,0.019687336255987422
395,health,subjective,0.1058578480351395,0.01848923520333457
396,health,subjective,0.10742796522097221,0.019181150097454098
397,health,subjective,0.10463607150921844,0.01742643911847991
398,health,subjective,0.10694699255629798,0.018311675023949942
399,health,subjective,0.10440035583449343,0.01960491097120138
400,health,subjective,0.10859663377684535,0.019202868855376025
401,health,subjective,0.10802366322994074,0.01877047204105057
402,health,subjective,0.10723031024645181,0.01810363483958251
403,health,subjective,0.10690193186907962,0.01622104077057025
404,health,subjective,0.10674764817547419,0.01951420111588932
405,health,subjective,0.10938689706407796,0.020286054509373857
406,health,subjective,0.10448382098774152,0.017695232065189883
407,health,subjective,0.10855227146121126,0.01771377872540303
408,health,subjective,0.10686813148773641,0.017422151079588232
409,health,subjective,0.10891062797222023,0.01816723133305051
410,health,subjective,0.10388793727282347,0.02019378002409676
411,health,subjective,0.1090001937343546,0.019502182984589438
412,health,subjective,0.11076972827565702,0.017163936848922368
413,health,subjective,0.10885645831703279,0.018700322700809516
414,health,subjective,0.1085327202648871,0.017626264867647522
415,health,subjective,0.10962993713488565,0.018904293239765897
416,health,subjective,0.111996840972827,0.018050117230122512
417,health,subjective,0.1101033701636781,0.02010685397088331
418,health,subjective,0.11250931214624577,0.021438072523381438
419,health,subjective,0.11240529686818376,0.019019587612568084
420,health,subjective,0.11365473517711219,0.016101994704079855
421,health,subjective,0.11172900819035864,0.019653000030839012
422,health,subjective,0.1096478313205628,0.018398094720895777
423,health,subjective,0.11056802128573581,0.018760604507807657
424,health,subjective,0.10818456330226409,0.01957674409899078
425,health,subjective,0.10850416197605015,0.01700260601665496
426,health,subjective,0.1117029666044007,0.019917539248065316
427,health,subjective,0.10716333495947797,0.020230783488502255
428,health,subjective,0.11091317455355977,0.019241608980354402
429,health,subjective,0.11099546092626333,0.019886168976971503
430,health,subjective,0.10605611567062603,0.019340624160576896
431,health,subjective,0.11093120868227435,0.019161177481575906
432,health,subjective,0.11231276416074032,0.019831514277076252
433,health,subjective,0.1099065435517176,0.019390900340282766
434,health,subjective,0.1125443322307234,0.020268464501368984
435,health,subjective,0.11199447352954416,0.0190798420300666
436,health,subjective,0.1131429208639766,0.019493709125746835
437,health,subjective,0.11153480592917646,0.018880578729354364
438,health,subjective,0.11796391254441983,0.020028463379192254
439,health,subjective,0.11302688790501646,0.01916466496848425
440,health,subjective,0.11193465335275349,0.01831369933202422
441,health,subjective,0.11188372509190878,0.019896604607874496
442,health,subjective,0.11339007170041951,0.01979681764169397
443,health,subjective,0.11052817284453217,0.020022952062051846
444,health,subjective,0.11491419821973241,0.01736958040603658
445,health,subjective,0.11271129432996516,0.01846275329762172
446,health,subjective,0.11400141678560663,0.01941245013993147
447,health,subjective,0.11607897206621066,0.018558447018956037
448,health,subjective,0.11597275354256316,0.019598785369302152
449,health,subjective,0.10973424971414497,0.01985509665996262
450,health,subjective,0.11540724294317367,0.02025952307616752
451,health,subjective,0.1125663486791873,0.01930759959394891
452,health,subjective,0.1124148237950216,0.019110516863338475
453,health,subjective,0.11568424658084614,0.018305401793201947
454,health,subjective,0.113944096785637,0.02126887289978557
455,health,subjective,0.11415735143622303,0.020181873851552054
456,health,subjective,0.11510643510092951,0.01894631184539472
457,health,subjective,0.11117700917307484,0.019555886649156994
458,health,subjective,0.11334621980899452,0.021476149421077048
459,health,subjective,0.11464959813813266,0.01781508795074272
460,health,subjective,0.11605274878369885,0.02169176644348769
461,health,subjective,0.1162127993060785,0.019468925999633277
462,health,subjective,0.11693746972448008,0.018800433016944094
463,health,subjective,0.11232012413759435,0.01902788644328011
464,health,subjective,0.11324355765644357,0.02057530214225722
465,health,subjective,0.11588329752801618,0.019744315063821027
466,health,subjective,0.11551464921646669,0.0221015589680857
467,health,subjective,0.114283283161615,0.0206012776397592
468,health,subjective,0.11410712455923337,0.017687002676082166
469,health,subjective,0.11412206559816454,0.020008023656119176
470,health,subjective,0.11832061138833662,0.021513803203267057
471,health,subjective,0.11659656685406608,0.016973408772685255
472,health,subjective,0.113414427217416,0.019303702630724166
473,health,subjective,0.11379692096901894,0.017703856742096177
474,health,subjective,0.12126887395615206,0.01885823472733646
475,health,subjective,0.11462874359729203,0.021648664678203696
476,health,subjective,0.12004352366096603,0.020819583287085178
477,health,subjective,0.11665180370404574,0.021692354485492983
478,health,subjective,0.11932220784248948,0.017968381179347268
479,health,subjective,0.11498738793366246,0.019713002225977765
480,health,subjective,0.11797762541536154,0.018367687907533153
481,health,subjective,0.1163758619187826,0.021113067292229844
482,health,subjective,0.11691802188573272,0.020221745221718285
483,health,subjective,0.1215704515743702,0.021820637326339903
484,health,subjective,0.11627194724558185,0.017262137162907875
485,health,subjective,0.11846141111690862,0.022290431398564448
486,health,subjective,0.11781313543826892,0.018790375288202057
487,health,subjective,0.11656668645750665,0.020281087678981846
488,health,subjective,0.11477005228483027,0.019387732852406258
489,health,subjective,0.11915057138750347,0.021886220043407022
490,health,subjective,0.1212929006227501,0.021166215873389033
491,health,subjective,0.11734575050540318,0.018385056026388995
492,health,subjective,0.11848589153167645,0.018547357596110335
493,health,subjective,0.11856933557455829,0.0199797070509336
494,health,subjective,0.11495868609474208,0.019142531073935317
495,health,subjective,0.11845275637908438,0.018856346193899857
496,health,subjective,0.11773304156866062,0.02117039565427801
497,health,subjective,0.11780621206126465,0.019602718829681374
498,health,subjective,0.11590646554801774,0.02053305515974142
499,health,subjective,0.12001062976531884,0.01910744986603253
500,health,subjective,0.12001361016514464,0.019745130919808663
501,health,subjective,0.12024096635383842,0.01917848574887297
502,health,subjective,0.12221158158094057,0.02112261172255025
503,health,subjective,0.11547812471195734,0.02261454298722399
504,health,subjective,0.11803599006950974,0.019986344072891477
505,health,subjective,0.1174297547494613,0.0215473698745394
506,health,subjective,0.11796524530027991,0.02162560949039898
507,health,subjective,0.11968794368210042,0.019666980522430055
508,health,subjective,0.1219972028245263,0.020856460314754348
509,health,subjective,0.12252074297475382,0.02000042794876927
510,health,subjective,0.11939869197970811,0.019750595580935712
511,health,subjective,0.11936768397373303,0.018083281781203223
512,health,subjective,0.11816490551789263,0.018334416109302892
513,health,subjective,0.12043525642179143,0.019534880182178027
514,health,subjective,0.12255996637560188,0.02048802679795926
515,health,subjective,0.12118869502370039,0.02114511972352359
516,health,subjective,0.1184724484151872,0.020873795743869356
517,health,subjective,0.12266121077675997,0.01938699058734207
518,health,subjective,0.12191032006258362,0.019728082449352376
519,health,subjective,0.12433636771993622,0.01875029299456703
520,health,subjective,0.12179794064992576,0.01836452236636165
521,health,subjective,0.11964057960593069,0.020752893465907068
522,health,subjective,0.1211865991850837,0.01951854231288537
523,health,subjective,0.12213725398568992,0.02071454216069283
524,health,subjective,0.12211226714485125,0.019484547127547134
525,health,subjective,0.1219074629739079,0.017610277544481842
526,health,subjective,0.12340474351094079,0.016506188126301113
527,health,subjective,0.12074576849914573,0.017536755184075797
528,health,subjective,0.11932893317744336,0.020204671966454667
529,health,subjective,0.1220931051229303,0.019328470565692948
530,health,subjective,0.12292348538163773,0.02084693186931751
531,health,subjective,0.12317412274883471,0.02065936714053126
532,health,subjective,0.11781172657105227,0.02126750479641024
533,health,subjective,0.12263986611372747,0.019905243803073017
534,health,subjective,0.12249267784528489,0.02100226662820516
535,health,subjective,0.12296160753472973,0.021445356493804423
536,health,subjective,0.12433458402971537,0.018506803528412948
537,health,subjective,0.12467246090903317,0.020470260974387637
