iteration,utility,type,mean,std
81,health,subjective,0.07531428571428574,0.013015030557327296
82,health,subjective,0.07457142857142857,0.013888770974556158
83,health,subjective,0.07577142857142861,0.012742216511763292
84,health,subjective,0.07742857142857144,0.012555184310125622
85,health,subjective,0.07639999999999998,0.013824674775670545
86,health,subjective,0.07937142857142858,0.012851300259792661
87,health,subjective,0.07805714285714287,0.013885126383792032
88,health,subjective,0.0794857142857143,0.013764076282786558
89,health,subjective,0.07857142857142858,0.012158813046258985
90,health,subjective,0.07508571428571428,0.012415132307151687
91,health,subjective,0.07640000000000005,0.01271746348730833
92,health,subjective,0.07394285714285713,0.014452060089008994
93,health,subjective,0.07714285714285717,0.015596964644521354
94,health,subjective,0.07845714285714286,0.013225948521210657
95,health,subjective,0.07937142857142858,0.013735578708193542
96,health,subjective,0.07600000000000003,0.013606721028332184
97,health,subjective,0.07462857142857146,0.013662282356314908
98,health,subjective,0.07742857142857142,0.014621761807913128
99,health,subjective,0.07720000000000005,0.012942447171053485
100,health,subjective,0.07662857142857143,0.01560941631038843
101,health,subjective,0.07697142857142858,0.013629619606292939
102,health,subjective,0.07902857142857143,0.01352379610998664
103,health,subjective,0.07805714285714284,0.01441586427714769
104,health,subjective,0.07668571428571429,0.01388418568893754
105,health,subjective,0.07731428571428571,0.015658706908324726
106,health,subjective,0.07788571428571432,0.013294896980205823
107,health,subjective,0.07897142857142858,0.013507488474840875
108,health,subjective,0.0754857142857143,0.012937400300315835
109,health,subjective,0.07742857142857142,0.013888770974556156
110,health,subjective,0.0757714285714286,0.014914614117895054
111,health,subjective,0.07908571428571431,0.012872245098565797
112,health,subjective,0.07525714285714286,0.012310407078930398
113,health,subjective,0.07777142857142862,0.012119001777441598
114,health,subjective,0.07634285714285716,0.014490419072544426
115,health,subjective,0.0778857142857143,0.014628013382213057
116,health,subjective,0.07537142857142859,0.01645664681792121
117,health,subjective,0.07691428571428575,0.014169124236615791
118,health,subjective,0.07605714285714288,0.012846217580379415
119,health,subjective,0.07674285714285717,0.012629864187225259
120,health,subjective,0.0777714285714286,0.01418006649188521
121,health,subjective,0.07840000000000001,0.01171303129172019
122,health,subjective,0.07880000000000001,0.01374508446459226
123,health,subjective,0.0761714285714286,0.013763127314291173
124,health,subjective,0.0749714285714286,0.015103020376394782
125,health,subjective,0.07731428571428574,0.011498500345874747
126,health,subjective,0.07874285714285714,0.015281414615573433
127,health,subjective,0.07422857142857145,0.015300953685096546
128,health,subjective,0.07902857142857148,0.014183750403549975
129,health,subjective,0.07754285714285715,0.013648772090991806
130,health,subjective,0.07702857142857142,0.01495528027698797
131,health,subjective,0.07571428571428572,0.011832159566199237
132,health,subjective,0.0788571428571429,0.012067835475395935
133,health,subjective,0.07857142857142856,0.014374012832120303
134,health,subjective,0.07805714285714287,0.013838013305561534
135,health,subjective,0.07794285714285717,0.013242356285797481
136,health,subjective,0.07674285714285717,0.014993985188625963
137,health,subjective,0.0777714285714286,0.01302794484708834
138,health,subjective,0.07800000000000001,0.013627702877384941
139,health,subjective,0.07828571428571425,0.013891709464163678
140,health,subjective,0.07857142857142858,0.0137469848271079
141,health,subjective,0.08131428571428577,0.01371083289867944
142,health,subjective,0.07977142857142859,0.014088235068557692
143,health,subjective,0.07782857142857144,0.014292112852756183
144,health,subjective,0.07971428571428574,0.012989791910479206
145,health,subjective,0.07857142857142861,0.01536229149573722
146,health,subjective,0.07794285714285716,0.01421743683664822
147,health,subjective,0.07371428571428573,0.014602208387635013
148,health,subjective,0.07782857142857147,0.015769358042140604
149,health,subjective,0.07982857142857144,0.013041973057190771
150,health,subjective,0.07914285714285714,0.013865240638343927
151,health,subjective,0.07765714285714284,0.014230636683162259
152,health,subjective,0.07965714285714286,0.01297583310997638
153,health,subjective,0.07971428571428575,0.015362291495737222
154,health,subjective,0.0794857142857143,0.012957575988980508
155,health,subjective,0.07605714285714288,0.013369352708217956
156,health,subjective,0.07874285714285714,0.011754773238031906
157,health,subjective,0.07771428571428575,0.012282391577259823
158,health,subjective,0.07822857142857145,0.01447181638177306
159,health,subjective,0.07662857142857143,0.013032956655482033
160,health,subjective,0.07782857142857141,0.014473734127440536
161,health,subjective,0.07800000000000003,0.01276154939092989
162,health,subjective,0.07760000000000004,0.013184530205308565
163,health,subjective,0.07680000000000003,0.014753927183870025
164,health,subjective,0.07497142857142858,0.012604631477908326
165,health,subjective,0.07828571428571425,0.014055284429998679
166,health,subjective,0.07937142857142859,0.013027944847088342
167,health,subjective,0.07742857142857146,0.014282856857085701
168,health,subjective,0.0786857142857143,0.014985271680785065
169,health,subjective,0.07777142857142856,0.013002856828954388
170,health,subjective,0.07782857142857141,0.01422340698013134
171,health,subjective,0.0774857142857143,0.014258717347930121
172,health,subjective,0.07851428571428574,0.013343071273901233
173,health,subjective,0.07622857142857145,0.014817970336654045
174,health,subjective,0.08005714285714285,0.013630577869673194
175,health,subjective,0.07657142857142861,0.015247616073287234
176,health,subjective,0.0809714285714286,0.013255541775238838
177,health,subjective,0.07794285714285713,0.012816316131543947
178,health,subjective,0.07942857142857146,0.01617253908352561
179,health,subjective,0.07885714285714288,0.0126232697339283
180,health,subjective,0.07988571428571428,0.013204328294702678
181,health,subjective,0.07822857142857147,0.013659294510720984
182,health,subjective,0.0793142857142857,0.013285683563712555
183,health,subjective,0.0785142857142857,0.014914614117895054
184,health,subjective,0.07765714285714283,0.011685539642425332
185,health,subjective,0.07777142857142859,0.013592194638911002
186,health,subjective,0.08080000000000004,0.013974203639096539
187,health,subjective,0.0806857142857143,0.013863003179068273
188,health,subjective,0.07754285714285714,0.013456020578013338
189,health,subjective,0.07662857142857148,0.012284916917646181
190,health,subjective,0.07904987392093275,0.015302053178958639
191,health,subjective,0.08065836576998421,0.012910003961653812
192,health,subjective,0.07888843648362232,0.013193760501089731
193,health,subjective,0.07798858652748704,0.01265087891585153
194,health,subjective,0.07938245277050711,0.012329913299045044
195,health,subjective,0.08052571375330592,0.015539467028340982
196,health,subjective,0.08147105738000927,0.01445327562622794
197,health,subjective,0.08189214683590774,0.015017498667526209
198,health,subjective,0.0807809259321286,0.012868842931735704
199,health,subjective,0.07893006106340111,0.013777683705062561
200,health,subjective,0.08092016321817548,0.01406451156238374
201,health,subjective,0.0803871923692675,0.01249645841523214
202,health,subjective,0.07850649462322447,0.015516356053750438
203,health,subjective,0.08043930464605652,0.013714266658989381
204,health,subjective,0.08135755787766132,0.014678163613712285
205,health,subjective,0.08035867254023447,0.012394208074339465
206,health,subjective,0.08281364310922495,0.014789092643470095
207,health,subjective,0.08071073768058927,0.015393424627795152
208,health,subjective,0.08104530800987865,0.013318448597489888
209,health,subjective,0.08344836462233897,0.01501616207847485
210,health,subjective,0.08397162486528865,0.014418476463297988
211,health,subjective,0.0847467014083329,0.013622898348932789
212,health,subjective,0.08289494076681928,0.0154724557587546
213,health,subjective,0.08287666558576672,0.012224065483210271
214,health,subjective,0.08203576950368247,0.01532909586092587
215,health,subjective,0.08041616981722895,0.013402959477386199
216,health,subjective,0.08536603764168367,0.012475521776008159
217,health,subjective,0.08313695999577789,0.01570366640471486
218,health,subjective,0.08408594098424414,0.014069643251682246
219,health,subjective,0.08462747848768226,0.015541467250237674
220,health,subjective,0.08403947157779233,0.015101202142983461
221,health,subjective,0.08199663451863691,0.015841449578715208
222,health,subjective,0.08466229975855714,0.014213694649066409
223,health,subjective,0.08349035872763619,0.014602787400239292
224,health,subjective,0.08326460565674798,0.01687110386009191
225,health,subjective,0.08438657211167135,0.015859165397093762
226,health,subjective,0.08484989695391508,0.013552446892719904
227,health,subjective,0.086310052608068,0.013814459014372392
228,health,subjective,0.08274594580300543,0.013419670416024942
229,health,subjective,0.08523694883449527,0.014605572680794975
230,health,subjective,0.08481321027663113,0.01841978406815307
231,health,subjective,0.0844430001216916,0.016773523827938848
232,health,subjective,0.0842336443893409,0.015473257960501427
233,health,subjective,0.08718202665733145,0.014588862054297968
234,health,subjective,0.08391402017297622,0.015136492189333883
235,health,subjective,0.08569496112723235,0.015325153568921156
236,health,subjective,0.0850693163026488,0.01548257593381721
237,health,subjective,0.08984471550203756,0.014287382363819275
238,health,subjective,0.08837468536559412,0.014252771764822175
239,health,subjective,0.08748679809911154,0.015440237085385933
240,health,subjective,0.08561789763922172,0.015589000232557503
241,health,subjective,0.08688968382482916,0.01631982534045476
242,health,subjective,0.08717641792494961,0.013488429240587425
243,health,subjective,0.08829336603042273,0.015475927224384314
244,health,subjective,0.08740447097496555,0.015415702718629002
245,health,subjective,0.08541058902351165,0.01488484862523292
246,health,subjective,0.088731470127752,0.014101182740453059
247,health,subjective,0.08863134532972097,0.014770432381935
248,health,subjective,0.08723427772388335,0.016911274321776668
249,health,subjective,0.08778536640639174,0.015530544443072631
250,health,subjective,0.0889436011636518,0.01505958684061056
251,health,subjective,0.08919945350804083,0.01498921380201325
252,health,subjective,0.08800140191867706,0.015456970252450162
253,health,subjective,0.09042157324525414,0.016139441053173942
254,health,subjective,0.08841466068408957,0.015027137285974816
255,health,subjective,0.08841209302353534,0.015340305793222096
256,health,subjective,0.09025958763819249,0.015412469859938353
257,health,subjective,0.0906765230079989,0.014238098740654006
258,health,subjective,0.09261154033264866,0.01695816108176194
259,health,subjective,0.09181775849168126,0.015476350210277698
260,health,subjective,0.09096901788762973,0.01543736534307305
261,health,subjective,0.0899061453258783,0.014810182195419205
262,health,subjective,0.09213243446173763,0.01745916752487716
263,health,subjective,0.08786656842164506,0.016390415734970357
264,health,subjective,0.09092310510770449,0.01746500493799413
265,health,subjective,0.09254307884294237,0.01659302875620826
266,health,subjective,0.09050771324658417,0.015420377604740113
267,health,subjective,0.09257739714010978,0.014968661611618715
268,health,subjective,0.0917580956601099,0.015108626933700233
269,health,subjective,0.09090557557518071,0.015701377138704998
270,health,subjective,0.09118331994820694,0.014709395003240583
271,health,subjective,0.09472976593586627,0.016045626309576358
272,health,subjective,0.09271998715085422,0.016883738762166114
273,health,subjective,0.09211342511659057,0.01665362779925402
274,health,subjective,0.09192026560744102,0.016400890087773567
275,health,subjective,0.09538284329860659,0.016222448392977047
276,health,subjective,0.09196471063263535,0.015640986121488832
277,health,subjective,0.09204628160342054,0.019166231171157316
278,health,subjective,0.0918884240545386,0.01699023835492224
279,health,subjective,0.0952689087538598,0.017434819881670966
280,health,subjective,0.09288556099658334,0.01503900976369308
281,health,subjective,0.0917443313176517,0.015967134467027987
282,health,subjective,0.09481342315322303,0.015527396777845644
283,health,subjective,0.09312846577373904,0.0164554399606063
284,health,subjective,0.09227444209433011,0.016277450051841915
285,health,subjective,0.09635580871351421,0.016120647079334877
286,health,subjective,0.09375123126103022,0.015330891069024093
287,health,subjective,0.09391575990342466,0.01601960118501442
288,health,subjective,0.09306361669756309,0.0184933056107578
289,health,subjective,0.09307107196511305,0.01628944058482453
290,health,subjective,0.09827560881571921,0.01611171154065174
291,health,subjective,0.09630129925468876,0.015633763764644367
292,health,subjective,0.09660502951340649,0.015463076099060117
293,health,subjective,0.09438722975246944,0.015934286601735324
294,health,subjective,0.09383578778558956,0.01619748065586938
295,health,subjective,0.0952898749148698,0.016294897239299735
296,health,subjective,0.09511798677308564,0.01621614222289049
297,health,subjective,0.09695487803715645,0.01756749635120235
298,health,subjective,0.09530549651092642,0.016705535983922052
299,health,subjective,0.09717206410586748,0.016949336499118763
300,health,subjective,0.09497107596505995,0.016519450636303057
301,health,subjective,0.09758350452950976,0.01547046266546935
302,health,subjective,0.09816314353125014,0.014851331032630519
303,health,subjective,0.09491463807827338,0.017169901135304717
304,health,subjective,0.09772902098276118,0.017915087082393328
305,health,subjective,0.09777221188087562,0.015994378732367805
306,health,subjective,0.09922986331800533,0.014174441645356296
307,health,subjective,0.10140979485412359,0.01720351126107003
308,health,subjective,0.09572569414397752,0.018360263089415723
309,health,subjective,0.09709550581646959,0.017490139184131198
310,health,subjective,0.09840317728267518,0.015704067433684944
311,health,subjective,0.09791439333784688,0.01692035619245483
312,health,subjective,0.09871456364253856,0.01670552101121467
313,health,subjective,0.09826091899695316,0.017913044985477564
314,health,subjective,0.0944516686764559,0.017083582541423614
315,health,subjective,0.10057128633031201,0.017557138769378318
316,health,subjective,0.09937945416644939,0.019245293717931662
317,health,subjective,0.10011647525324685,0.016833393964515827
318,health,subjective,0.10080204406568276,0.018133918792191808
319,health,subjective,0.09943163796518194,0.01772771146175841
320,health,subjective,0.09673697307184627,0.01802182021154916
321,health,subjective,0.09903843084781384,0.01806082079168993
322,health,subjective,0.09769423670918621,0.019035060789925874
323,health,subjective,0.09924894324292277,0.01667610120215479
324,health,subjective,0.10240557718361191,0.018111020071824573
325,health,subjective,0.09992650874283178,0.01907970692727245
326,health,subjective,0.09876666288007352,0.01899466732295924
327,health,subjective,0.10190341462552603,0.0178326303431623
328,health,subjective,0.09907234663436956,0.017795251033649376
329,health,subjective,0.10150068518148958,0.01623598993762111
330,health,subjective,0.1020225245810173,0.015932811239366386
331,health,subjective,0.09830126402030291,0.018174645352672852
332,health,subjective,0.10443296948064403,0.015536947146379057
333,health,subjective,0.09884090935336685,0.018974114383745615
334,health,subjective,0.1051686030260292,0.01562980037447805
335,health,subjective,0.10248143547727906,0.016970516073788782
336,health,subjective,0.10288560331790354,0.017457361648030575
337,health,subjective,0.10408404483041865,0.01614278322760759
338,health,subjective,0.10335141335735677,0.01661488825396582
339,health,subjective,0.10203987483183974,0.016822342270338436
340,health,subjective,0.09966493809144289,0.01677041060309306
341,health,subjective,0.10135636834864327,0.019800811703561284
342,health,subjective,0.10438489454126566,0.017655220736282857
343,health,subjective,0.10261709978414672,0.017453248394268553
344,health,subjective,0.10237909615259262,0.0177679033992807
345,health,subjective,0.10059145697919993,0.01697501442191062
346,health,subjective,0.10309831702839366,0.01728874972085965
347,health,subjective,0.10405681689696497,0.017734760035391293
348,health,subjective,0.10041279045742511,0.018028269658306825
349,health,subjective,0.10225195100330828,0.01802627818459365
350,health,subjective,0.10262227157383919,0.017359686901570366
351,health,subjective,0.10127166082458712,0.01778499300910174
352,health,subjective,0.10405297006767068,0.015567518582423378
353,health,subjective,0.10440411814809801,0.016899420121160347
354,health,subjective,0.10447721654046507,0.018394043639908448
355,health,subjective,0.1030844531992723,0.01767550730049231
356,health,subjective,0.10587916953371074,0.018735296152736662
357,health,subjective,0.10100165642564474,0.01829752214065996
358,health,subjective,0.10669133447532878,0.016640585410274265
359,health,subjective,0.10444515813808636,0.021501625828570608
360,health,subjective,0.10477407101934504,0.019253916059935913
361,health,subjective,0.10347258404669207,0.017341505056178482
362,health,subjective,0.10833292382598725,0.016152886680332847
363,health,subjective,0.10621083598707744,0.02016006838532069
364,health,subjective,0.10048715293817512,0.016298190428453454
365,health,subjective,0.10171240739420463,0.016569459702445787
366,health,subjective,0.10564957913355066,0.017778567241446577
367,health,subjective,0.10574706244523202,0.018947616376426717
368,health,subjective,0.100761820776425,0.019461262546800355
369,health,subjective,0.10649836718365863,0.01875329491955399
370,health,subjective,0.10878819635458944,0.017983302668701125
371,health,subjective,0.10588008854911957,0.017853162714081706
372,health,subjective,0.1056204261644128,0.01788226973780039
373,health,subjective,0.10564782900268083,0.018930406069641706
374,health,subjective,0.10568445148010369,0.017111368131342137
375,health,subjective,0.10546030206661886,0.017212969151770927
376,health,subjective,0.10789468657381689,0.01639416892540892
377,health,subjective,0.10812881338937178,0.01748356670787619
378,health,subjective,0.10862676920452297,0.018338407433323826
379,health,subjective,0.1105874869006521,0.017041923272290864
380,health,subjective,0.10891984267211396,0.017761319541837732
381,health,subjective,0.10709229923562902,0.01786403769123709
382,health,subjective,0.10550530703229889,0.017680331084895237
383,health,subjective,0.10456095124984877,0.01801854162079718
384,health,subjective,0.10731543239020015,0.017576150302935026
385,health,subjective,0.10784429381293632,0.01839044510349783
386,health,subjective,0.10926613249275785,0.016787162723731163
387,health,subjective,0.11051817757376661,0.017311689746178475
388,health,subjective,0.1106224598316798,0.017309799151237957
389,health,subjective,0.1100565830097463,0.018231367593489648
390,health,subjective,0.10618619018603616,0.01888343729070085
391,health,subjective,0.10847740630410853,0.019380567698410952
392,health,subjective,0.10735065280442671,0.01783616094832183
393,health,subjective,0.10986859428185652,0.017951618303502274
394,health,subjective,0.11048736651366571,0.01684849974247878
395,health,subjective,0.10833885424110233,0.01670891549822654
396,health,subjective,0.10958337166226699,0.01636973189247419
397,health,subjective,0.11022379765832917,0.01952912310872383
398,health,subjective,0.10883899225840643,0.018541356497419267
399,health,subjective,0.10643950095747103,0.019512157476952282
400,health,subjective,0.11053315361719157,0.019790598510771085
401,health,subjective,0.10833067069336831,0.017415524464179412
402,health,subjective,0.10685080141974124,0.01670158433402129
403,health,subjective,0.10770737807044832,0.019437223511243457
404,health,subjective,0.10833291012444787,0.01801760889936062
405,health,subjective,0.10925272942741036,0.020241578302318975
406,health,subjective,0.10671747269887064,0.020384028046892325
407,health,subjective,0.1108053244814729,0.01827986351502469
408,health,subjective,0.11320029498925957,0.018881953655911873
409,health,subjective,0.11182665422654849,0.018990947316152997
410,health,subjective,0.10898711275678355,0.018080383004544103
411,health,subjective,0.10933472083481664,0.01716065644051751
412,health,subjective,0.11174332331925099,0.016765041655867834
413,health,subjective,0.11195493165061039,0.017416573979912028
414,health,subjective,0.11037304606367881,0.0192463810478533
415,health,subjective,0.11448999644976275,0.019801651855107596
416,health,subjective,0.10971939136011857,0.016835456735300746
417,health,subjective,0.10940047954529264,0.01876746463498358
418,health,subjective,0.11240200184888127,0.02085543782843239
419,health,subjective,0.11108502368102807,0.017867546184232887
420,health,subjective,0.11231931576263099,0.01850520377870296
421,health,subjective,0.10749135297741448,0.01872719379309107
422,health,subjective,0.1125519472190688,0.02011275194218791
423,health,subjective,0.10886184113791986,0.018111349539103264
424,health,subjective,0.11072120915175106,0.01932516709917611
425,health,subjective,0.11221618026732207,0.020492601376914374
426,health,subjective,0.10772752360257037,0.02031626333903301
427,health,subjective,0.11129686003119955,0.018326171667345317
428,health,subjective,0.11029405081145897,0.019188269798129987
429,health,subjective,0.11104320940287202,0.01864657136117484
430,health,subjective,0.1157334683984513,0.018054628298285885
431,health,subjective,0.11348532792962646,0.01874615180638831
432,health,subjective,0.11363050501942018,0.017823366690164762
433,health,subjective,0.11359586847212144,0.017268684484345265
434,health,subjective,0.111227921968188,0.018879635396095728
435,health,subjective,0.10950892948181858,0.0191637117557121
436,health,subjective,0.11204977249421536,0.01895387471354274
437,health,subjective,0.11209050125434966,0.017788496005132232
438,health,subjective,0.10981276476430554,0.020662371904688222
439,health,subjective,0.1141225329330991,0.018488212478868386
440,health,subjective,0.11300559151389568,0.018954698368264886
441,health,subjective,0.11298602845668729,0.01849241279337356
442,health,subjective,0.11161068271784505,0.021269396969107467
443,health,subjective,0.11540541278200245,0.019129011023737364
444,health,subjective,0.11484390711046423,0.020028542022742492
445,health,subjective,0.11468329545075044,0.019803081343023356
446,health,subjective,0.11358175888355693,0.01805322264681509
447,health,subjective,0.1136060207965743,0.019354089135441198
448,health,subjective,0.1123263668771277,0.01959475083808374
449,health,subjective,0.11588619053519912,0.020643999784884844
450,health,subjective,0.11368625294880993,0.018482187522085653
451,health,subjective,0.1165882892840453,0.018016031610306654
452,health,subjective,0.1113579948855969,0.017946366924521482
453,health,subjective,0.11697835022308806,0.019944227200781678
454,health,subjective,0.11728408659262149,0.019627282086125505
455,health,subjective,0.11232026406084206,0.02031709803977079
456,health,subjective,0.11960987319257013,0.020536769694787817
457,health,subjective,0.112826698175774,0.01768006669336382
458,health,subjective,0.11392139327113288,0.01778887257629521
459,health,subjective,0.1167466207361226,0.018707120264596092
460,health,subjective,0.11522294970496334,0.01868711804401889
461,health,subjective,0.11453984824848362,0.019430030289087814
462,health,subjective,0.1156043613912066,0.019317163779384087
463,health,subjective,0.1128930990161226,0.020396826248039155
464,health,subjective,0.11673171483466847,0.018725025550204794
465,health,subjective,0.11973217586065524,0.015380958579631107
466,health,subjective,0.11191664694319192,0.018681459633049246
467,health,subjective,0.1179364015961037,0.018981392489137886
468,health,subjective,0.11442128328970519,0.019360761003245207
469,health,subjective,0.1164418176585221,0.01825763282934003
470,health,subjective,0.11350313452425659,0.01845448377973983
471,health,subjective,0.11686662391412053,0.01759275307718086
472,health,subjective,0.11779798010319541,0.019117107046279495
473,health,subjective,0.11660197229714785,0.020355744384349613
474,health,subjective,0.11675164560179305,0.018775549064496164
475,health,subjective,0.11702059667942985,0.018505881540683777
476,health,subjective,0.11800388469700067,0.019095656877640886
477,health,subjective,0.11904141002711106,0.01857033047861367
478,health,subjective,0.11906217677376367,0.02002228185397144
479,health,subjective,0.11909684135361794,0.01852858334914355
480,health,subjective,0.1181782853082746,0.02042361024726707
481,health,subjective,0.11956835671480884,0.02064432262609264
482,health,subjective,0.11893963618432785,0.01949495231662195
483,health,subjective,0.11456815813973556,0.018166904659224273
484,health,subjective,0.1200102494712117,0.019316765706216776
485,health,subjective,0.11800348250036873,0.01886211839528086
486,health,subjective,0.11950387014276823,0.019901242041085135
487,health,subjective,0.11701653558821694,0.019194612336006982
488,health,subjective,0.11788638713407185,0.01776897468172594
489,health,subjective,0.11825852592256135,0.01808694761052792
490,health,subjective,0.11842360743125091,0.018381720763538157
491,health,subjective,0.11985348262947056,0.018412723285773105
492,health,subjective,0.11563878206680302,0.020344968020922456
493,health,subjective,0.118974908836198,0.0192984111887241
494,health,subjective,0.11698318383322567,0.01942290572644301
495,health,subjective,0.1241534500293267,0.01707852949249419
496,health,subjective,0.11736660228167166,0.022790559113673566
497,health,subjective,0.12077043207359918,0.020474279722469842
498,health,subjective,0.12088081603378989,0.02025598083865356
499,health,subjective,0.11961009419841155,0.01894969331463707
500,health,subjective,0.11650326925613581,0.020519357642809266
501,health,subjective,0.11518456597442596,0.02202843198630498
502,health,subjective,0.11978953339758597,0.018506059240273483
503,health,subjective,0.12273070279158423,0.018372975172545127
504,health,subjective,0.11815177903399222,0.019959469075410935
505,health,subjective,0.11909821652977018,0.020121269628081473
506,health,subjective,0.11814948086041226,0.019148453685467484
507,health,subjective,0.12239346037602146,0.01759778415659774
508,health,subjective,0.12185711986986587,0.018999007574122605
509,health,subjective,0.12337998926708822,0.01895633966423045
510,health,subjective,0.12038047971098224,0.019290250199355454
511,health,subjective,0.12096665108860882,0.019698716963788606
512,health,subjective,0.11749166208768433,0.01960856699915161
513,health,subjective,0.11927387985932865,0.02010117074640812
514,health,subjective,0.12050046607308432,0.02142352743166422
515,health,subjective,0.12088312281657702,0.020014695779955533
516,health,subjective,0.12429276020524957,0.017590277857107726
517,health,subjective,0.11929441758799861,0.017329706060953343
518,health,subjective,0.12262519907517526,0.018192718564237164
519,health,subjective,0.12127691661268142,0.01956538046518922
520,health,subjective,0.12371223332868687,0.01912447055419801
521,health,subjective,0.12121242569691573,0.015786281411622156
522,health,subjective,0.12104749418962214,0.02133489356308935
523,health,subjective,0.12127568594868635,0.020769981766774696
524,health,subjective,0.11719244876909726,0.019951914807630335
525,health,subjective,0.12075436725708782,0.020130816718933204
526,health,subjective,0.12278526851596365,0.018762996069484266
527,health,subjective,0.12183103334392603,0.02220994479280787
528,health,subjective,0.12054378122339222,0.01864952345104496
529,health,subjective,0.12224105263280871,0.017882727511244898
530,health,subjective,0.12143460548972981,0.02096917489531941
531,health,subjective,0.12192362385769019,0.018648232724892765
532,health,subjective,0.12082504680584968,0.021765907738174745
533,health,subjective,0.120658800846337,0.020613686976824058
534,health,subjective,0.11726064630274644,0.018371856704119775
535,health,subjective,0.12762216120683703,0.020882601637695924
536,health,subjective,0.12239521608425567,0.01929303478425382
